id_detalle,numero_factura,id_producto,cantidad
3361,333,180,50
3362,333,404,12
3363,333,403,24
3364,333,494,6
3365,334,741,5
3366,334,743,5
3367,334,204,6
3368,334,203,10
3369,334,181,50
3370,334,180,50
3371,334,404,12
3372,334,403,24
3373,334,494,6
3374,335,534,5
3375,335,403,24
3376,335,306,10
3377,335,728,10
3378,336,604,1
3379,336,766,5
3380,336,544,12
3381,336,102,6
3382,336,573,10
3383,336,203,4
3384,336,320,5
3385,336,640,5
3386,336,16,12
3387,336,403,12
3388,337,628,3
3389,337,621,1
3390,337,334,20
3391,337,490,6
3392,337,314,20
3393,337,395,6
3394,337,313,10
3395,337,169,2
3396,338,200,80
3397,338,199,50
3398,339,647,72
3399,339,322,252
3400,339,302,600
3401,339,12,120
3402,340,458,1
3403,340,473,50
3404,340,297,100
3620,340,345,15
3407,341,734,2
3408,339,767,28
3409,342,362,10
3410,342,68,8
3411,342,692,2
3412,342,34,5
3413,342,390,5
3414,342,752,2
3415,342,150,4
3416,342,647,15
3417,342,434,2
3418,342,432,2
3419,342,109,1
3420,342,79,1
3421,342,92,10
3422,342,579,6
3423,342,446,1
3424,342,425,20
3425,284,716,2
3426,284,672,4
3427,343,437,70
3428,343,302,300
3429,344,18,72
3430,344,17,288
3431,344,16,144
3432,283,672,2
3433,283,768,1
3434,283,491,2
3435,283,719,25
3436,283,403,12
3519,352,641,20
3438,283,578,3
3439,283,32,1
3440,283,25,3
3441,283,46,2
3478,278,621,2
3443,278,757,100
3444,278,136,5
3445,278,716,5
3446,278,667,3
3447,278,487,72
3448,278,495,24
3450,345,78,10
3451,345,466,300
3452,345,465,300
3453,345,463,300
3454,345,464,300
3455,345,201,50
3456,345,202,50
3457,345,203,40
3458,345,208,30
3459,345,207,30
3460,345,206,30
3461,331,320,5
3463,346,771,20
3464,346,634,5
3465,346,473,50
3466,346,490,20
3467,346,770,6
3468,346,769,6
3469,346,726,4
3470,346,380,10
3471,346,415,10
3472,346,607,6
3473,346,671,2
3474,346,772,1
3479,278,358,5
3480,347,302,1050
3481,347,300,100
3482,348,199,25
3483,348,377,3
3484,348,164,2
3485,348,488,2
3486,348,77,1
3487,348,139,5
3488,348,137,10
3489,348,673,3
3490,348,506,2
3491,348,415,2
3492,348,486,1
3493,348,303,3
3494,348,304,3
3495,348,100,12
3496,348,101,12
3497,349,308,24
3498,349,544,24
3499,349,495,18
3500,349,743,5
3501,349,694,8
3502,349,457,10
3503,349,325,2
3504,349,306,48
3505,349,484,6
3506,349,436,10
3507,350,604,1
3508,350,121,2
3509,350,308,48
3510,350,484,6
3511,350,344,6
3512,350,773,5
3513,351,604,1
3514,351,121,2
3515,351,484,6
3516,351,344,6
3517,351,773,6
3518,351,308,24
3520,352,775,6
3521,352,774,6
3522,352,604,1
3523,353,640,2
3524,353,596,4
3525,353,316,15
3526,353,597,10
3527,353,99,6
3528,353,446,4
3529,354,202,50
3530,354,331,1
3531,354,330,1
3532,354,752,40
3533,354,18,60
3534,354,17,60
3535,354,16,120
3536,354,23,24
3537,354,22,24
3538,354,767,12
3539,355,779,40
3540,355,778,40
3541,355,777,40
3542,355,300,200
3643,369,572,10
3544,356,306,24
3545,356,131,50
3546,356,472,10
3547,356,637,120
3548,356,765,48
3549,356,86,2
3550,356,26,5
3551,357,315,1000
3552,357,776,40
3553,358,308,12
3554,358,307,6
3555,358,310,6
3556,358,309,6
3557,358,191,10
3558,358,190,10
3559,358,189,10
3560,359,307,6
3561,359,308,12
3562,359,310,6
3563,359,309,6
3564,359,191,10
3565,359,190,10
3566,359,189,10
3567,360,778,10
3568,360,23,60
3569,360,22,60
3570,360,19,60
3571,360,17,120
3572,360,16,120
3573,360,124,1
3574,360,62,6
3575,360,86,1
3576,360,313,60
3577,360,111,1
3578,361,612,6
3579,361,136,48
3580,361,765,24
3581,361,641,5
3582,362,605,3
3583,362,773,1
3584,362,607,2
3585,362,300,20
3586,362,403,24
3587,362,641,3
3588,362,202,10
3589,362,201,20
3590,363,471,2
3591,363,201,6
3592,363,358,2
3593,363,320,5
3594,363,534,1
3595,363,473,20
3596,363,418,25
3597,363,362,20
3598,363,297,20
3599,363,403,12
3600,364,544,12
3601,364,314,20
3602,364,116,1
3603,364,306,12
3604,364,757,10
3605,364,394,20
3606,364,224,15
3607,364,223,25
3608,364,628,4
3609,364,203,4
3610,364,532,4
3611,364,484,2
3612,364,320,5
3613,364,293,50
3614,364,265,10
3615,364,266,10
3616,364,604,1
3617,359,140,10
3618,359,141,10
3619,359,186,10
3621,365,780,720
3622,365,310,720
3628,365,138,216
3624,365,765,240
3625,366,336,40
3626,366,77,10
3627,366,594,50
3629,366,403,36
3641,367,137,2
3632,367,29,2
3642,368,625,30
3634,367,49,2
3635,367,766,2
3636,367,495,3
3637,367,496,2
3638,367,84,2
3640,367,763,1
3644,369,573,10
3645,369,432,4
3646,369,641,1
3647,369,437,2
3648,369,149,2
3649,369,208,2
3650,369,131,1
3651,369,471,2
3652,369,191,4
3653,369,316,2
3654,369,204,2
3655,369,201,10
3656,369,203,2
3657,369,624,4
3658,370,69,10
3659,370,632,100
3660,370,503,10
3661,370,502,10
3662,370,436,50
3663,370,622,3
3672,372,774,6
3665,371,335,8
3666,371,381,6
3667,371,380,3
3668,371,635,5
3669,371,359,25
3670,371,654,20
3671,369,352,2
3673,372,320,5
3674,372,321,5
3675,372,670,10
3676,372,594,15
3677,372,491,15
3678,372,630,5
3679,372,722,10
3680,372,729,7
3681,372,79,24
3702,375,625,30
3683,372,457,50
3684,373,767,6
3685,373,293,100
3686,373,292,100
3687,373,72,3
3875,393,19,36
3689,373,457,40
3690,373,602,3
3691,373,136,4
3692,373,46,3
3693,373,725,10
3694,373,672,3
3695,373,91,6
3696,371,292,40
3697,374,604,1
3698,374,774,6
3699,374,117,2
3700,343,747,27
3701,343,745,30
3703,375,618,1
3704,375,164,1
3705,376,570,25
3706,376,172,5
3707,376,171,5
3708,376,326,5
3709,376,325,5
3710,376,131,8
3711,376,618,2
3712,376,358,5
3713,376,95,10
3714,376,77,4
3715,376,180,30
3716,376,484,3
3717,376,94,10
3718,376,392,10
3719,376,625,10
3720,354,423,1
3721,372,151,200
3722,372,455,5
3723,356,459,2
3724,356,204,20
3725,356,205,20
3726,356,620,20
3727,377,661,10
3728,377,781,1
3729,377,134,1
3730,378,503,2
3731,378,767,4
4171,378,425,100
3834,388,667,5
3734,378,632,50
3735,378,155,50
3736,378,449,4
3833,383,625,30
3738,378,158,12
3739,378,570,15
3740,378,630,6
3741,378,639,1
3742,378,544,36
3743,378,152,12
3744,378,403,12
3822,378,322,20
3814,385,649,24
3815,385,647,24
3748,379,35,30
3749,379,658,4
3750,379,736,10
3751,379,448,30
3752,379,313,80
3753,379,544,36
3754,380,322,148
3755,380,461,120
3756,380,460,120
3757,380,739,1
3758,381,442,10
3759,381,444,10
3760,381,451,10
3761,381,452,10
3762,381,732,10
3763,381,453,5
3764,381,712,5
3765,381,753,3
3766,381,292,12
3767,381,293,12
3768,381,741,5
3769,381,743,5
3770,379,26,3
3771,379,86,2
3772,379,87,1
3773,382,168,5
3774,382,12,6
3817,385,138,24
3811,382,581,2
3777,382,344,1
3778,382,488,2
3779,382,152,2
3780,382,646,50
3781,382,649,18
3812,384,136,10
3813,384,65,20
3784,382,494,12
3785,382,782,3
3786,382,544,12
3787,382,594,6
3788,382,596,5
3789,382,170,1
3790,382,776,1
3791,382,597,10
3792,382,505,3
3793,382,513,6
3794,382,25,3
3795,382,722,2
3816,385,322,36
3797,382,662,1
3798,383,313,50
3799,383,189,10
3800,383,412,10
3801,383,431,10
3802,383,407,10
3803,384,728,6
3804,384,166,30
3805,384,779,3
3806,384,778,3
3807,384,777,3
3808,384,771,10
3809,384,625,10
3810,384,783,10
3818,385,137,36
3819,385,544,36
3820,378,203,20
3821,378,202,20
3823,378,314,20
3824,378,106,7
3825,386,604,1
3826,386,625,10
3827,386,300,10
3828,386,302,20
3829,386,86,1
3830,386,26,1
3831,387,86,8
3832,387,26,6
3835,388,722,10
3836,388,716,10
3837,388,604,1
3838,385,199,15
3839,389,86,2
3840,389,191,20
3841,389,26,2
3842,389,190,20
3843,389,189,10
3844,389,203,40
3845,389,202,50
3846,389,309,24
3847,389,716,20
3848,390,787,10
3849,390,407,10
3850,390,625,30
3851,390,293,10
3852,390,612,10
3853,390,738,8
3854,387,189,20
3855,387,190,30
3856,387,191,30
3857,387,127,15
3858,387,128,15
3859,387,788,2
3860,387,87,6
3861,387,625,100
3862,387,789,2
3863,387,787,24
3864,387,738,6
3865,387,722,6
3866,387,72,6
3874,393,18,36
3868,391,316,45
3869,391,459,4
3870,391,300,200
3871,391,738,10
3872,392,749,1500
3873,392,136,24
3876,393,20,36
3877,393,738,4
3878,393,736,6
3879,393,152,30
3880,393,454,2
3881,393,453,10
3882,393,442,20
3883,393,444,20
3884,393,451,30
3885,393,452,10
3886,393,186,10
3887,393,141,10
3888,393,519,6
3889,393,629,6
3890,393,470,6
3891,393,677,1
3892,393,199,30
3893,393,612,15
3894,393,17,36
3895,393,16,36
3896,393,21,36
3941,387,790,36
3898,393,546,30
3899,393,47,30
3900,393,68,20
3901,393,167,20
3902,393,530,20
3903,393,15,1
3904,394,563,1
3905,394,461,3
3906,394,189,3
3907,394,467,3
3908,394,394,20
3909,394,313,10
3910,395,434,5
3911,395,484,3
3912,395,710,5
3913,395,201,20
3914,396,302,6
3915,396,604,1
3916,396,300,6
3917,396,757,10
3918,396,335,4
3919,396,18,24
3920,396,17,24
3921,396,16,24
3922,396,403,12
3923,396,496,6
3924,396,495,6
3925,396,494,6
3926,396,402,10
3927,397,604,1
3928,397,293,30
3929,397,544,12
3930,397,137,12
3931,397,104,6
3932,397,418,25
3933,397,377,2
3934,398,136,3
3935,398,544,8
3936,398,306,8
3937,398,672,2
3938,398,446,1
3939,399,471,10
3940,399,418,25
3942,400,604,1
3943,400,556,1
3944,400,791,3
3945,400,176,3
3946,400,425,50
3947,400,451,5
3948,400,732,5
3949,400,444,5
3950,400,87,1
3951,400,86,1
3952,400,26,1
3953,400,716,5
3954,400,613,5
3955,400,672,3
3956,400,612,5
3957,400,415,1
3958,400,303,5
3959,400,486,2
4005,401,313,200
3961,401,621,6
3962,401,137,108
4007,407,403,12
4006,406,790,72
3965,401,404,120
4004,401,425,400
3967,402,322,36
3968,402,634,2
3969,402,635,2
3970,402,415,12
3971,402,189,12
3972,402,107,6
3973,403,88,4
3974,403,425,1000
3975,391,425,1000
3976,391,88,4
4098,412,302,150
3978,404,594,30
3979,404,310,24
3980,404,309,72
3981,404,308,48
3982,404,765,48
3983,404,307,72
3984,404,313,50
4099,415,719,20
3986,404,741,20
3987,404,743,20
3988,404,774,10
3989,404,607,20
3990,404,46,10
3991,404,546,20
3992,404,665,20
3993,404,449,20
3994,404,579,17
3995,405,612,4
3996,405,672,4
3997,405,466,20
3998,405,465,20
3999,405,656,19
4000,405,203,40
4001,405,202,50
4002,405,201,50
4003,392,667,2
4008,407,217,24
4009,407,339,5
4010,407,465,100
4024,408,793,2
4012,407,635,3
4013,407,407,6
4014,407,471,5
4015,407,667,7
4016,407,342,5
4018,407,186,5
4020,408,733,2
4021,408,300,20
4022,408,436,20
4023,408,302,30
4025,408,219,6
4026,408,313,30
4027,408,621,2
4028,408,184,50
4029,408,185,50
4030,408,604,1
4031,409,594,6
4043,409,532,2
4033,409,297,20
4034,409,641,3
4035,409,666,2
4036,409,292,20
4037,409,293,20
4038,409,70,3
4039,409,487,10
4040,409,773,3
4044,409,540,2
4045,409,536,1
4051,410,222,2
4047,409,534,1
4048,409,535,1
4050,410,434,4
4052,410,346,10
4053,410,309,1
4054,411,222,2
5050,411,659,3
4056,411,346,10
4057,411,309,24
4058,411,352,6
4059,412,800,15
4060,412,711,5
4061,412,799,10
4062,412,798,10
4063,412,393,2
4064,413,42,2
4065,413,18,12
4066,413,17,12
4067,413,16,12
4068,413,483,2
4069,413,345,4
4132,416,461,36
4071,413,137,6
4072,413,155,30
4073,413,459,1
4074,413,646,10
4129,413,604,1
4133,416,805,36
4077,413,38,2
4078,413,412,4
4079,413,613,2
4080,413,655,10
4081,413,660,3
4082,413,766,5
4083,413,748,1
4084,413,322,10
4130,413,110,1
4086,413,106,5
4131,416,460,36
4088,413,378,1
4089,413,358,2
4090,413,403,36
4091,413,325,3
4092,413,49,6
4093,414,335,4
4094,414,316,14
4095,414,547,2
4096,414,141,4
4097,414,140,4
4100,415,765,12
4101,415,136,24
4102,415,634,20
4103,416,302,150
4104,415,596,20
4105,417,333,2
4106,417,331,5
4107,417,330,2
4108,417,65,2
4109,417,738,2
4110,417,136,2
4111,417,800,1
4112,417,794,1
4113,417,795,1
4114,417,547,2
4115,417,690,2
4116,418,406,20
4117,418,799,6
4118,418,306,48
4119,418,626,5
4120,418,436,10
4121,418,95,21
4122,418,94,25
4123,418,472,5
4124,418,471,5
4125,418,496,18
4126,418,494,18
4127,418,344,6
4128,418,604,1
4134,419,358,10
4135,419,347,5
4136,419,463,5
4137,419,352,2
4138,419,351,2
4139,419,204,3
4140,419,325,5
4141,419,326,5
4142,419,807,10
4143,420,302,150
4144,420,300,50
4145,417,387,4
4146,417,118,1
4147,417,730,3
4148,421,604,1
4149,421,467,25
4150,422,377,10
4151,422,74,6
4152,422,29,6
4153,422,704,12
4154,422,343,6
4155,422,466,100
4156,422,711,6
4157,422,712,6
4158,422,157,12
4159,422,719,12
4160,422,726,2
4161,422,485,10
4162,422,432,24
4163,422,408,12
4164,422,637,13
4165,422,472,12
4166,422,708,10
4167,378,299,10
4169,378,808,10
4170,378,809,10
4172,378,137,12
4173,378,138,12
4174,423,794,6
4175,423,793,1
4176,423,792,1
4177,423,795,2
4178,423,297,50
4179,423,300,30
4180,423,808,10
4181,423,340,10
4182,423,809,10
4183,423,299,10
4184,423,613,3
4185,423,218,3
4186,423,161,3
4187,423,780,3
4188,423,310,3
4189,423,309,3
4190,423,611,2
4191,424,415,4
4192,425,344,10
4193,425,544,12
4194,425,306,24
4195,425,304,6
4196,425,667,6
4197,425,473,30
4198,425,103,12
4199,425,440,20
4271,422,201,50
4201,426,363,100
4202,426,362,150
4203,427,432,20
4204,427,625,30
4205,428,800,1
4206,428,810,10
4207,428,811,10
4208,428,151,100
4209,428,425,150
4210,429,136,60
4211,429,436,50
4212,429,440,30
4213,430,621,1
4214,430,203,8
4215,430,96,4
4216,431,625,10
4217,431,200,20
4218,431,484,2
4219,431,313,20
4220,431,762,40
4221,431,268,20
4222,431,432,6
4223,431,496,12
4224,431,495,12
4225,431,494,12
4226,431,304,1
4227,431,101,4
4228,431,103,2
4229,431,442,2
4230,431,451,2
4231,431,487,40
4232,431,640,10
4233,431,466,20
4234,431,201,8
4235,431,202,4
4236,431,203,5
4237,431,628,5
4238,431,453,2
4239,431,454,2
4240,431,604,1
4241,431,623,2
4242,431,641,2
4243,432,483,2
4244,432,344,2
4245,432,314,20
4246,432,315,20
4247,432,335,12
4248,432,208,5
4249,432,207,10
4250,432,43,2
4251,432,42,2
4252,432,39,2
4253,432,38,2
4254,432,25,5
4255,432,540,5
4256,433,604,1
4257,433,94,4
4258,433,95,4
4259,433,96,4
4260,433,300,6
4261,433,306,24
4262,434,493,5
4263,434,728,2
4264,434,727,1
4265,434,486,1
4266,434,463,20
4267,434,340,3
4268,425,757,100
4270,425,200,15
4272,435,308,12
4273,435,465,200
4274,435,466,200
4284,418,358,6
4276,418,39,5
4277,418,43,5
4278,436,778,10
4279,436,45,3
4280,436,12,3
4281,437,704,20
4282,437,381,10
4283,437,380,20
4285,436,719,25
4286,436,625,5
4287,436,440,10
4288,436,415,5
4289,436,407,10
4290,436,409,10
4291,436,412,10
4292,436,135,2
4293,436,186,5
4294,436,651,2
4295,436,486,2
4296,438,335,4
4297,438,304,2
4298,438,305,4
4299,438,646,98
4300,438,381,5
4301,438,440,30
4302,438,387,11
4303,342,613,10
4304,342,439,10
4305,377,547,10
4306,377,439,10
4307,377,613,10
4308,377,790,4
4309,377,161,4
4310,409,387,3
4311,409,784,2
4312,409,785,2
4313,439,134,1
4314,439,530,20
4315,439,345,1
4388,446,742,1
4317,439,625,3
4387,446,704,1
4319,439,197,4
4320,439,132,1
4321,439,316,15
4322,439,460,5
4323,439,167,15
4324,377,331,9
4325,377,330,8
4326,440,805,12
4327,440,486,1
4328,441,640,11
4329,441,487,20
4330,441,800,4
4331,441,97,2
4332,441,96,6
4333,441,484,2
4334,441,183,50
4335,441,345,12
4336,442,815,2
4337,442,407,10
4341,443,33,12
4339,442,412,10
4340,442,409,10
4342,443,30,6
4343,443,704,50
4344,443,439,5
4345,443,24,12
4346,443,8,12
4347,443,771,12
4348,443,736,40
4349,443,391,25
4350,443,390,25
4351,443,389,50
4352,443,647,72
4353,443,646,96
4354,443,140,30
4355,443,487,120
4356,443,141,30
4357,443,638,100
4358,443,182,100
4359,443,183,100
4360,443,184,200
4361,443,185,200
4362,443,447,24
4363,443,397,12
4364,443,594,60
4365,443,314,60
4366,444,704,2
4367,444,552,3
4368,445,604,1
4369,445,25,8
4370,445,753,3
4371,445,602,10
4372,445,639,3
4373,445,223,25
4389,446,578,1
4375,445,224,15
4376,445,625,30
4377,445,136,24
4378,445,322,36
4379,445,432,5
4380,445,431,5
4381,445,410,2
4382,445,411,3
4383,445,98,36
4384,445,103,18
4385,445,792,1
4386,445,793,1
4390,446,650,4
4391,446,139,3
4392,446,98,3
4393,446,790,2
4394,446,91,1
4395,446,89,1
4396,446,181,4
4397,446,180,15
4398,446,208,2
4399,446,361,1
4400,446,613,1
4401,446,594,2
4402,446,316,1
4403,447,395,100
4404,447,394,45
4405,447,818,24
4406,447,817,24
4407,447,725,12
4408,447,816,10
4409,448,818,60
4410,448,817,60
4411,449,136,12
4412,449,816,20
4413,450,69,1
4414,450,544,1
4415,450,793,1
4416,450,611,2
4417,450,164,5
4418,450,77,10
4419,450,326,5
4420,450,325,5
4421,451,818,30
4422,451,77,3
4423,451,816,10
4424,451,820,10
4425,451,819,20
4426,452,716,20
4427,452,817,12
4428,452,818,12
4429,452,150,12
4430,453,604,1
4431,453,385,2
4432,453,822,10
4433,453,629,10
4434,453,313,20
4435,453,437,10
4436,453,756,4
4437,409,819,6
4438,409,820,3
4439,409,817,12
4440,409,818,12
4441,409,322,10
4442,409,690,3
4443,409,387,3
4444,454,604,1
4445,454,131,6
4446,454,716,4
4447,454,725,8
4448,455,604,1
4449,455,486,1
4450,456,627,20
4451,456,334,70
4452,456,362,10
4453,448,362,150
4454,457,87,1
4455,457,86,1
4456,457,26,1
4457,457,820,10
4458,457,360,12
4459,458,779,15
4460,458,778,15
4461,458,777,15
4462,458,183,300
4463,458,182,300
4464,458,187,30
4465,458,199,50
4466,458,302,600
4467,458,300,100
4468,459,344,6
4469,459,483,6
4470,459,484,10
4471,459,728,10
4472,459,782,10
4473,460,627,50
4474,460,437,5
4475,460,756,2
4476,460,75,5
4477,460,459,2
4478,460,431,10
4479,460,430,10
4480,460,432,10
4481,460,613,10
4482,460,774,2
4483,460,91,10
4484,460,304,2
4485,460,672,10
4650,471,437,3
4649,471,643,3
4488,460,497,6
4489,460,498,6
4490,460,500,6
4491,460,822,5
4492,460,385,1
4493,460,313,20
4494,460,77,2
4495,460,425,50
4496,460,334,50
4497,460,665,5
4498,460,322,20
4499,460,816,2
4500,460,449,5
4501,460,667,2
4502,460,217,24
4503,460,657,30
4504,461,184,12
4505,461,185,12
4506,461,359,24
4507,461,437,6
4508,461,594,24
4509,461,736,6
4510,461,596,1
4526,461,818,12
4512,461,716,6
4513,461,639,1
4514,461,637,12
4515,461,765,24
4516,461,308,48
4517,461,790,12
4518,462,208,10
4519,462,210,5
4520,462,297,500
4521,462,298,500
4522,462,345,24
4523,462,403,120
4524,462,625,80
4525,462,716,40
4527,463,300,6
4528,463,137,24
4529,463,790,10
4530,464,544,12
4531,464,505,1
4532,464,611,20
4533,465,107,4
4534,465,352,2
4535,465,203,2
4536,465,201,8
4537,465,136,6
4538,465,640,4
4539,465,502,3
4540,465,404,6
4541,465,178,3
4542,465,185,10
4543,465,184,10
4544,465,181,5
4545,465,180,5
4546,465,315,25
4547,465,726,2
4548,465,345,3
4549,465,601,1
4550,465,486,2
4551,465,139,12
4552,465,425,20
4553,465,150,6
4554,465,716,3
4555,465,200,4
4556,465,480,10
4557,465,137,12
4558,465,297,15
4559,465,309,2
4560,465,403,24
4561,465,155,30
4562,465,306,6
4563,466,46,5
4564,466,344,3
4565,466,591,4
4566,466,641,3
4567,466,547,1
4568,466,539,4
4569,467,805,2
4570,467,297,10
4571,467,201,6
4603,470,625,15
4573,467,626,2
4574,467,207,2
4575,467,13,2
4576,467,340,10
4577,465,116,1
4578,465,620,2
4579,468,604,1
4580,468,358,2
4581,468,591,2
4582,468,690,2
4583,468,572,10
4584,468,203,5
4585,468,573,10
4586,468,101,6
4587,468,434,3
4588,468,412,3
4589,468,407,3
4590,468,766,5
4591,468,185,20
4592,316,204,10
4593,469,363,20
4594,469,362,20
4595,469,316,6
4596,469,141,4
4597,469,494,6
4598,469,55,5
4599,469,459,1
4600,469,335,4
4601,469,471,6
4602,469,485,1
4604,470,467,15
4605,471,600,3
4606,471,49,3
4654,472,102,6
4608,471,123,2
4609,471,152,10
4610,471,155,20
4611,471,470,1
4612,471,469,1
4613,471,646,12
4614,471,577,2
4615,471,578,3
4616,471,632,20
4656,472,325,1
4618,471,436,6
4619,471,655,20
4658,472,159,10
4621,471,817,3
4622,471,596,3
4623,471,818,3
4624,471,185,20
4625,471,180,20
4657,472,158,10
4655,472,78,1
4628,471,197,1
4629,471,198,1
4630,471,322,20
4631,471,26,1
4632,471,161,6
4633,471,380,3
4634,471,381,3
4635,471,465,30
4636,471,463,20
4637,471,92,20
4638,471,308,3
4639,471,309,6
4640,471,780,3
4641,471,778,3
4642,471,779,3
4643,471,777,3
4644,471,35,6
4645,471,36,6
4646,471,10,6
4651,471,728,3
4653,472,821,2
4659,472,304,4
4660,472,305,4
4661,472,471,4
4662,472,39,4
4663,472,794,3
4664,472,514,2
4665,472,513,2
4666,473,739,2
4667,473,669,3
4668,473,730,4
4669,473,313,10
4670,473,155,100
4671,473,632,100
4672,473,446,2
4673,473,470,3
4674,473,320,25
4675,473,660,6
4676,473,661,3
4677,473,716,50
4678,473,358,2
4679,473,359,100
4680,473,498,6
4681,473,497,6
4682,473,494,24
4683,473,495,24
4684,473,496,12
4685,473,471,6
4686,473,805,12
4687,473,460,12
4688,473,461,12
4689,474,302,40
4690,474,300,60
4702,475,300,5
4692,475,457,20
4693,475,381,2
4694,475,77,2
4695,475,78,1
4696,475,32,4
4697,475,625,3
4698,475,820,12
4699,475,612,5
4700,475,672,5
4701,475,716,15
4704,476,461,60
4705,475,465,100
4706,475,463,100
4707,475,464,100
4708,475,466,100
4709,475,322,36
4710,477,457,10
4711,477,722,3
4712,477,10,3
4723,477,625,5
4714,477,490,5
4715,477,497,6
4716,477,496,12
4717,477,505,2
4718,477,673,2
4719,477,387,6
4720,477,344,1
4721,477,484,1
4722,477,32,2
4724,477,625,5
4725,478,484,40
4726,478,625,10
4727,479,604,1
4728,479,743,6
4729,479,744,12
4730,479,335,12
4731,479,313,30
4732,479,460,25
4733,479,415,5
4734,479,316,15
4735,479,320,15
4736,479,597,20
4737,479,117,2
4738,479,344,5
4739,479,484,5
4740,480,306,24
4741,480,316,45
4742,481,306,24
4743,481,316,45
4744,482,316,45
4745,482,306,24
4746,483,756,7
4747,483,309,48
4748,483,818,36
4749,483,817,36
4750,483,487,400
4751,483,716,30
4752,483,728,25
4756,483,672,30
4754,484,765,24
4755,484,136,48
4757,485,300,100
4758,485,716,1
4759,485,613,1
4760,486,496,6
4761,486,495,6
4762,486,494,6
4763,486,805,6
4764,486,461,12
4765,486,460,12
4766,486,453,10
4767,486,452,10
4768,486,451,10
4769,486,444,10
4770,486,442,10
4771,486,425,100
4772,487,613,10
4773,487,150,6
4774,487,136,12
4775,488,499,12
4776,488,500,12
4777,488,496,12
4778,488,495,12
4779,488,316,15
4780,489,380,3
4781,489,205,6
4782,489,463,6
4783,489,625,10
4784,489,335,12
4785,489,316,15
4786,489,300,5
4787,490,380,3
4788,490,205,3
4789,490,463,6
4790,490,625,5
4791,490,335,12
4792,490,300,5
4793,490,316,15
4794,491,76,2
4795,491,75,3
4796,491,428,10
4797,491,343,3
4798,491,71,3
4799,491,600,3
4800,491,816,5
4801,491,817,5
4802,491,818,5
4804,486,416,3
4846,493,641,10
4806,492,416,2
4807,492,623,2
4808,492,37,4
4809,492,39,2
4810,492,532,6
4811,492,135,1
4812,492,723,3
4813,493,119,2
4814,493,387,10
4815,493,300,20
4816,493,579,10
4817,494,719,10
4818,494,12,10
4819,494,818,12
4820,495,155,200
4821,495,712,5
4822,495,454,5
4823,495,732,10
4824,495,453,5
4825,496,824,25
4826,496,766,40
4827,496,135,1
4828,496,344,6
4829,496,483,6
4830,496,484,6
4831,496,485,4
4832,496,634,3
4833,496,635,3
4834,496,380,15
4835,496,782,12
4836,496,137,48
4837,496,309,24
4838,496,306,24
4970,515,829,3
4840,496,313,20
4841,496,77,3
4842,496,345,24
4843,496,300,6
4844,496,302,50
4845,496,757,200
4849,497,716,1
4848,493,623,10
4850,497,500,6
4851,497,496,6
4852,497,641,4
4853,497,624,1
4854,497,345,4
4855,497,315,20
4856,497,314,20
4857,497,322,20
4858,497,158,10
4859,497,306,6
4860,497,310,6
4861,497,782,2
4862,497,623,2
4863,498,77,4
4864,498,660,25
4865,498,635,2
4866,498,300,12
4867,498,484,5
4868,498,483,5
4869,498,394,50
4870,498,544,24
4871,498,585,1
4872,499,667,20
4873,499,604,1
4874,500,186,3
4875,500,463,40
4876,500,209,1
4877,500,485,1
4878,500,322,10
4879,500,716,2
4880,501,164,1
4881,501,103,1
4882,501,98,6
4883,501,716,1
4884,501,91,1
4885,501,322,4
4886,501,383,5
4887,501,52,6
4888,501,297,10
4889,501,570,5
4890,501,208,2
4891,501,202,3
4892,501,377,2
4893,501,201,3
4894,501,137,2
4895,502,314,40
4896,502,625,6
4897,502,334,200
4898,503,136,48
4899,504,101,20
4900,504,304,10
4901,504,757,200
4902,504,723,10
4903,504,765,240
4904,505,656,12
4905,504,42,20
4906,506,190,20
4907,506,189,10
4908,506,487,360
4909,507,191,20
4910,507,190,20
4911,507,363,100
4912,507,362,150
4913,508,490,50
4914,508,487,200
4915,508,625,50
4916,508,302,150
4917,508,300,100
4918,509,604,1
4919,509,404,12
4920,509,403,12
4921,509,201,4
4922,509,202,6
4923,509,203,4
4924,509,628,2
4925,509,116,1
4926,509,625,10
4927,509,335,4
4928,509,77,1
4929,509,402,50
4930,509,757,10
4931,510,300,24
4932,510,731,2
4933,510,201,20
4934,510,641,4
4935,510,484,4
4936,510,210,4
4937,510,209,4
4938,510,416,4
4939,510,403,12
4940,511,137,3
4941,511,157,2
4942,511,490,5
4943,511,655,5
4944,511,607,2
4945,511,363,10
4946,511,362,10
4947,511,425,20
4948,511,534,2
4949,511,405,12
4950,511,403,12
4951,511,404,12
4952,512,604,1
4953,512,647,5
4954,512,646,5
4955,512,102,6
4956,512,17,12
4957,512,18,12
4958,512,425,50
4959,513,766,20
4960,513,406,10
4961,513,570,20
4962,514,604,1
4963,514,266,4
4964,514,251,2
4965,514,395,2
4966,514,304,1
4967,514,101,8
4968,514,102,1
4969,496,402,1000
4971,515,303,2
4972,515,201,5
4973,515,818,2
4974,515,765,4
4975,515,544,4
4976,515,158,6
4977,515,721,3
4978,515,434,1
4979,515,98,8
4980,515,386,6
4981,515,53,3
4982,515,828,10
4983,515,827,10
4984,516,385,1
4985,516,158,12
4986,516,828,10
4987,516,827,10
4988,516,829,5
4989,516,608,1
4990,517,201,50
